motif_name,motif_idx,sequence_name,start,end,strand,score,p-value,q-value,test_idx
pos_patterns.pattern_14,6,268,160,185,-,11.430430800346858,6.196890353304949e-05,0.0004814259492658468,130273
pos_patterns.pattern_11,3,268,83,103,-,8.807762239659587,0.00020210611546644933,0.0009714593461467306,130273
pos_patterns.pattern_6,12,268,211,231,-,7.432584131318468,0.0007568882920168099,0.0009432611398296305,130273
pos_patterns.pattern_3,9,268,2,22,+,6.864806314595871,0.000839150035972125,0.0009054358371329483,130273
pos_patterns.pattern_10,2,268,52,72,-,5.920995559064753,0.0003734369947778754,0.000932771746296825,130273
pos_patterns.pattern_11,3,268,110,130,-,5.336419001246099,0.0007771135587972821,0.0009714593461467306,130273
pos_patterns.pattern_2,8,269,155,175,+,11.426673087300447,6.813662912463763e-05,0.0004351890351717674,366606
pos_patterns.pattern_2,8,269,204,224,+,10.241608106518948,0.00018949311925098284,0.0006103190065904163,366606
pos_patterns.pattern_2,8,269,228,248,+,9.186006595747504,0.0003922155374311838,0.0007691234433060769,366606
neg_patterns.pattern_0,16,269,120,130,-,8.497469880766593,0.0007057189941406245,0.0009110088278006793,366606
pos_patterns.pattern_2,8,269,127,147,-,8.472709098234253,0.0005719929858969409,0.000861609687616911,366606
pos_patterns.pattern_0,0,269,148,157,+,8.252591820966801,0.0006561279296875,0.0008601212999383711,366606
pos_patterns.pattern_4,10,269,177,197,+,7.730143604126494,0.0007231047920868153,0.0009885824158962244,366606
pos_patterns.pattern_0,0,269,4,13,+,7.702885394525318,0.0008392333984375002,0.0009374525940533978,366606
pos_patterns.pattern_0,0,269,27,36,-,7.50332425978217,0.0009117126464843746,0.0009598203710159645,366606
pos_patterns.pattern_14,6,269,98,123,+,6.794564334545354,0.0007245587198800848,0.0009293118058153233,366606
pos_patterns.pattern_5,11,269,218,238,-,4.115850771817202,0.0008906983648557772,0.0009829935513830136,366606
pos_patterns.pattern_14,6,270,95,120,+,13.529392490142744,1.4627579296266876e-05,0.0003081062653178467,237077
pos_patterns.pattern_9,15,270,183,203,-,12.273589025353221,2.480416515027176e-05,0.0003169720669746685,237077
pos_patterns.pattern_4,10,270,59,79,+,9.361054241998774,0.000312401692099229,0.0009317482781824167,237077
pos_patterns.pattern_10,2,270,228,248,-,2.7689372387706594,0.0008901774290279704,0.0009777825924672608,237077
pos_patterns.pattern_13,5,270,112,162,-,1.2955069833495512,0.00032459872697677066,0.0005724211083512512,237077
pos_patterns.pattern_9,15,271,122,142,+,20.6316407054851,2.6775524020194995e-09,3.1479091073075916e-06,206353
pos_patterns.pattern_12,4,271,75,125,+,19.386375165468532,1.855658408705255e-08,1.2881362120428979e-05,206353
pos_patterns.pattern_7,13,271,39,59,-,7.773933750993574,0.0006249965899769442,0.000892214974984931,206353
pos_patterns.pattern_2,8,271,157,177,-,7.470986993400071,0.000893685503797313,0.0009513290603040134,206353
pos_patterns.pattern_11,3,271,15,35,-,5.5941390310117995,0.000727208891476039,0.0009714593461467306,206353
pos_patterns.pattern_9,15,271,141,161,+,4.322184185923589,0.0008235311624957833,0.0009542031570705084,206353
pos_patterns.pattern_10,2,271,24,44,-,4.2949587551859345,0.0006077603629819342,0.0009503141903955478,206353
pos_patterns.pattern_2,8,272,206,226,-,13.380136145791626,7.067998012644244e-06,0.00019425181399128648,24465
pos_patterns.pattern_4,10,272,64,84,-,11.421207306258504,7.444098446285356e-05,0.0007061554498351247,24465
pos_patterns.pattern_2,8,272,110,130,+,9.744845779930147,0.0002696993760764597,0.0006805695193179413,24465
pos_patterns.pattern_9,15,272,228,248,+,6.261690345735212,0.00042263673185516376,0.0008226488704487652,24465
pos_patterns.pattern_9,15,272,184,204,-,5.755035017526174,0.0005081548297312114,0.0008442120039858608,24465
pos_patterns.pattern_15,7,273,86,136,-,18.74324031119277,2.0831176393319484e-07,2.483549520375429e-06,14081
pos_patterns.pattern_3,9,273,143,163,+,11.629143170876624,4.7275965698645355e-05,0.00016048206201470095,14081
neg_patterns.pattern_0,16,273,10,20,-,8.253169492143561,0.0009241104125976558,0.0009241104125976558,14081
neg_patterns.pattern_0,16,273,55,65,+,8.24971082042631,0.0009241104125976546,0.0009241104125976558,14081
pos_patterns.pattern_14,6,273,125,150,+,7.56846166656236,0.0005079639176166486,0.0008569205175360383,14081
pos_patterns.pattern_10,2,273,181,201,-,5.792612852922308,0.0003968790424551109,0.0009328914824203383,14081
pos_patterns.pattern_9,15,273,214,234,-,5.669997529928682,0.0005268212689770735,0.0008488344521160978,14081
pos_patterns.pattern_9,15,274,121,141,-,18.456682773606154,1.5294335753424072e-07,1.997893414900989e-05,346641
pos_patterns.pattern_3,9,274,163,183,+,15.18655709357051,2.0923107513226615e-06,1.7360432986741825e-05,346641
pos_patterns.pattern_3,9,274,227,247,+,12.854904370457879,1.8602302588988092e-05,8.725244392424003e-05,346641
pos_patterns.pattern_6,12,274,10,30,+,7.278644643907416,0.0008307992529807967,0.0009511265654548259,346641
pos_patterns.pattern_8,14,274,137,157,-,7.2661557553880485,0.0009746568903210584,0.0009746568903210584,346641
pos_patterns.pattern_9,15,274,209,229,-,5.808450297144806,0.0004900207131868233,0.0008442120039858608,346641
pos_patterns.pattern_12,4,274,59,109,-,4.473576662195368,0.0008140271176973621,0.0009062878762923051,346641
pos_patterns.pattern_3,9,275,168,188,-,12.634902760832105,2.1909277165832393e-05,9.634079411277008e-05,184338
pos_patterns.pattern_1,1,275,39,49,-,10.683345108434846,0.00021743774414062495,0.0005991825888051667,184338
pos_patterns.pattern_3,9,275,187,207,-,7.902492975914518,0.000477475407933525,0.0006716827431242357,184338
pos_patterns.pattern_7,13,276,99,119,+,10.571919044541659,0.00012360658911347855,0.0005305003824612813,217297
pos_patterns.pattern_12,4,276,58,108,-,10.159361352778628,5.665325967023769e-05,0.0003366060292817974,217297
pos_patterns.pattern_7,13,276,49,69,-,8.573403609904023,0.00041377163870492885,0.0007866380963972031,217297
pos_patterns.pattern_8,14,276,115,135,-,7.884671373414077,0.0006970291142351928,0.0009387881615277054,217297
pos_patterns.pattern_7,13,276,177,197,+,7.3529055213802845,0.0007583296674056324,0.0009191874756431908,217297
pos_patterns.pattern_11,3,276,155,175,-,5.362726471549218,0.0007771135587972821,0.0009714593461467306,217297
pos_patterns.pattern_8,14,277,87,107,+,12.669486941619972,2.1812124032294374e-05,0.0007692001041009046,194105
neg_patterns.pattern_0,16,277,172,182,-,8.510078275499314,0.0006065368652343748,0.0009110088278006793,194105
pos_patterns.pattern_6,12,277,71,91,-,8.502689204177313,0.0004365679660622839,0.000868117287974022,194105
neg_patterns.pattern_0,16,277,41,51,+,8.364115909268335,0.0008068084716796865,0.0009110088278006793,194105
pos_patterns.pattern_2,8,277,228,248,-,7.907597190196663,0.0007237774334498678,0.0009178131110657044,194105
pos_patterns.pattern_2,8,277,133,153,+,7.640187750668993,0.0008236314042733269,0.0009343856523140954,194105
pos_patterns.pattern_7,13,277,122,142,+,6.837873920991468,0.0009550078111715258,0.0009870881769214737,194105
pos_patterns.pattern_10,2,277,178,198,+,2.9506309681322644,0.0008478047384414786,0.0009777825924672608,194105
pos_patterns.pattern_12,4,278,103,153,+,12.924668367155423,9.04150348705204e-06,0.00016093103428876853,201442
pos_patterns.pattern_14,6,278,12,37,+,10.786886630544222,9.510513506860699e-05,0.000547037421135008,201442
pos_patterns.pattern_0,0,278,98,107,+,9.917211794400638,0.00026321411132812484,0.0006488480493036244,201442
pos_patterns.pattern_12,4,278,127,177,+,8.40661028579356,0.00014338936669266883,0.00046767166192244824,201442
pos_patterns.pattern_4,10,278,29,49,+,7.168618638939591,0.0009558909778206718,0.000995234051602925,201442
pos_patterns.pattern_12,4,278,155,205,+,6.752163664841918,0.00032206532280557786,0.0006537047122247726,201442
pos_patterns.pattern_5,11,278,223,243,+,6.39971598427036,0.0004282806121409513,0.0007879923249065961,201442
pos_patterns.pattern_9,15,278,76,96,-,4.6799215049429534,0.0007455254217347825,0.0009330972897298005,201442
pos_patterns.pattern_15,7,279,0,50,+,26.154965276935446,1.5663764966028172e-09,4.977457743786482e-08,365584
pos_patterns.pattern_15,7,279,93,143,-,13.118041160538793,3.2015549755493e-06,2.1121259292788432e-05,365584
pos_patterns.pattern_14,6,279,66,91,-,12.998786178220012,2.267752374329745e-05,0.0003425680480616296,365584
pos_patterns.pattern_15,7,279,116,166,-,12.615324173568288,3.949544680648335e-06,2.4843508180481954e-05,365584
pos_patterns.pattern_13,5,279,156,206,-,0.32401371043768323,0.0004206779673668474,0.0006568910996263868,365584
pos_patterns.pattern_15,7,279,26,76,+,-2.094761080161034,0.00031964747348514334,0.0005049531092330171,365584
pos_patterns.pattern_2,8,280,95,115,-,14.617335035271829,7.729595381533729e-07,9.198218504025138e-05,253376
pos_patterns.pattern_2,8,280,164,184,-,13.86924729846096,3.2713896871427984e-06,0.0001540960850547889,253376
pos_patterns.pattern_0,0,280,230,239,+,12.817731041433655,1.525878906250002e-05,0.0005122641442527239,253376
pos_patterns.pattern_9,15,280,50,70,-,11.833720217891827,3.129659398837248e-05,0.0003396402676830453,253376
pos_patterns.pattern_0,0,280,1,10,-,10.17190489432614,0.0002250671386718752,0.0006084350877971745,253376
pos_patterns.pattern_14,6,280,108,133,+,7.976104712196888,0.0004215689501476655,0.0008230500847856838,253376
pos_patterns.pattern_6,12,281,182,202,+,13.131502310051053,1.6332191080437008e-05,0.0004255443120402753,6761
pos_patterns.pattern_7,13,281,57,77,+,13.003299164992823,1.703506404737715e-05,0.0002661728757402679,6761
pos_patterns.pattern_7,13,281,28,48,-,9.66476211259959,0.00022035166603018272,0.0006189653540173673,6761
pos_patterns.pattern_2,8,281,222,242,+,7.8208030523317085,0.0007563511853732044,0.0009179334568592673,6761
pos_patterns.pattern_12,4,281,71,121,+,5.1394502076572675,0.0006256667187650336,0.0008186936486510738,6761
pos_patterns.pattern_13,5,281,113,163,+,2.699005395476563,0.00021243483200733543,0.0004641102227459968,6761
pos_patterns.pattern_3,9,282,13,33,+,20.092587895311286,4.602043190971012e-10,1.586315022068934e-08,266653
pos_patterns.pattern_15,7,282,98,148,+,10.84276095642233,8.06817488778581e-06,4.214260832022252e-05,266653
pos_patterns.pattern_3,9,282,3,23,+,10.80142868118967,8.310141947731602e-05,0.00023632828927768276,266653
pos_patterns.pattern_3,9,282,214,234,+,7.323632015954205,0.0006532818442792626,0.000798870369575785,266653
pos_patterns.pattern_15,7,282,70,120,+,5.076042016736922,5.473324018316037e-05,0.00016580035081689598,266653
pos_patterns.pattern_8,14,283,116,136,+,15.784408459751884,6.361660780385134e-07,0.00019029920658795147,205010
neg_patterns.pattern_0,16,283,176,186,+,9.080983458338473,0.00026035308837890625,0.0009110088278006793,205010
pos_patterns.pattern_4,10,283,3,23,-,8.796679416581465,0.00043630693380691804,0.0009867468263646752,205010
pos_patterns.pattern_2,8,283,137,157,-,8.695755127170742,0.0005166394657862835,0.0008255277965673407,205010
pos_patterns.pattern_1,1,283,202,212,-,8.162440006968115,0.0006313323974609359,0.0007969481940335294,205010
pos_patterns.pattern_13,5,283,77,127,+,8.010386780684644,3.157333434544753e-05,0.0001388849434613041,205010
pos_patterns.pattern_12,4,283,48,98,-,7.707921908371849,0.000202841167022773,0.0005426033787089592,205010
pos_patterns.pattern_7,13,283,222,242,-,6.928013233674381,0.0009128319879891923,0.0009841854317942775,205010
pos_patterns.pattern_9,15,283,24,44,-,5.3322774498012615,0.0005861620720679638,0.0008708482005828595,205010
pos_patterns.pattern_6,12,284,88,108,-,11.253218596519698,8.065494057518655e-05,0.000584956192728286,48260
pos_patterns.pattern_9,15,284,118,138,-,11.245043876726536,4.37489416071912e-05,0.0003976868996096994,48260
pos_patterns.pattern_1,1,284,151,161,+,10.490733330655948,0.0002622604370117187,0.0006222305085727524,48260
pos_patterns.pattern_14,6,284,205,230,-,7.154619522030734,0.0006084271335593506,0.0008890110192848167,48260
pos_patterns.pattern_3,9,284,76,96,+,6.677547884685804,0.0009250976054318011,0.0009476069608092802,48260
pos_patterns.pattern_14,6,284,28,53,+,6.34120710156664,0.0008580309966177407,0.0009549738857609008,48260
pos_patterns.pattern_2,8,285,136,156,-,10.498480902601086,0.00016269119805656344,0.0005792831477258116,323461
pos_patterns.pattern_1,1,285,164,174,-,10.315678682734523,0.00028419494628906223,0.0006354052947598247,323461
pos_patterns.pattern_1,1,285,57,67,+,8.199864130550452,0.0006313323974609366,0.0007969481940335294,323461
pos_patterns.pattern_4,10,285,103,123,+,7.644452610064693,0.0007583634323964361,0.0009885824158962244,323461
pos_patterns.pattern_9,15,285,79,99,-,6.886795521602861,0.0003358250787641738,0.0007761828655316127,323461
pos_patterns.pattern_5,11,285,67,87,+,5.392015522317896,0.0006064436720407675,0.0008817641753826855,323461
pos_patterns.pattern_0,0,286,42,51,-,11.621107096385598,6.103515625000008e-05,0.0005122641442527239,233995
pos_patterns.pattern_1,1,286,225,235,+,10.4800022420146,0.0002622604370117187,0.0006222305085727524,233995
pos_patterns.pattern_2,8,286,66,86,-,9.399963434891987,0.00034812615649570933,0.0007453723862090898,233995
pos_patterns.pattern_0,0,286,212,221,-,9.142374750706464,0.00042724609375000043,0.0007310540368526659,233995
pos_patterns.pattern_0,0,286,185,194,-,8.396469752639392,0.0006256103515625008,0.0008601212999383711,233995
pos_patterns.pattern_4,10,286,130,150,-,8.0431992745757,0.0006250395372262572,0.0009885824158962244,233995
pos_patterns.pattern_3,9,286,195,215,-,6.808608283755036,0.000839150035972125,0.0009054358371329483,233995
pos_patterns.pattern_11,3,286,147,167,-,6.216521594168003,0.0005710578789148716,0.0009714593461467306,233995
pos_patterns.pattern_9,15,286,168,188,-,5.940183402778153,0.00047241269840014893,0.0008347693322932492,233995
pos_patterns.pattern_12,4,287,137,187,+,13.16074378811436,7.800187454757407e-06,0.0001532442488163428,366703
pos_patterns.pattern_1,1,287,113,123,-,12.70001630086822,1.9073486328125e-06,0.0002712673611111109,366703
pos_patterns.pattern_14,6,287,189,214,+,7.41475226133909,0.0005316993914918901,0.0008657119651345908,366703
pos_patterns.pattern_9,15,287,15,35,+,6.485211026418421,0.00039187898619275064,0.0008096995807274935,366703
pos_patterns.pattern_5,11,287,33,53,+,4.82458624947412,0.0007173512567533165,0.0009342956671290164,366703
pos_patterns.pattern_10,2,287,96,116,+,4.65695426449967,0.0005451210254250311,0.0009494713339395381,366703
pos_patterns.pattern_9,15,287,217,237,+,3.807794009216265,0.0009677110347183774,0.000991320598156178,366703
pos_patterns.pattern_3,9,288,96,116,-,14.643361422127613,3.5550065149436688e-06,2.6423319045948956e-05,250653
pos_patterns.pattern_3,9,288,6,26,+,13.684829279535414,9.313112968811779e-06,5.302898914392161e-05,250653
pos_patterns.pattern_9,15,288,43,63,-,13.568363031776943,1.099729161069264e-05,0.00020631621016443054,250653
pos_patterns.pattern_14,6,288,200,225,-,11.77834331535744,5.118262575098953e-05,0.0004476234901204962,250653
pos_patterns.pattern_0,0,288,25,34,+,11.417522756759261,8.010864257812497e-05,0.0005122641442527239,250653
pos_patterns.pattern_13,5,288,135,185,-,10.266359733346773,1.2600785329513782e-05,7.421862559083619e-05,250653
pos_patterns.pattern_4,10,288,105,125,-,7.475719714199206,0.000832985622764681,0.0009885824158962244,250653
pos_patterns.pattern_0,0,288,33,42,+,7.358030677830593,0.0009765625,0.0009765625,250653
pos_patterns.pattern_11,3,288,184,204,+,7.264152916714137,0.0003936052598874079,0.0009714593461467306,250653
pos_patterns.pattern_4,10,289,228,248,-,9.602364070564795,0.0002615632292872757,0.0008990747436013254,394696
pos_patterns.pattern_8,14,289,207,227,-,8.094420240279963,0.0006208327686181293,0.0009287429076098197,394696
pos_patterns.pattern_8,14,289,50,70,-,8.032256385829275,0.0006208327686181293,0.0009287429076098197,394696
pos_patterns.pattern_4,10,289,79,99,-,7.950103777188663,0.0006564855693795832,0.0009885824158962244,394696
pos_patterns.pattern_1,1,289,10,20,-,5.852045684378063,0.0009412765502929674,0.0009607926510167463,394696
pos_patterns.pattern_15,7,289,133,183,+,5.036313641971731,5.473324018316037e-05,0.00016580035081689598,394696
pos_patterns.pattern_0,0,290,175,184,-,9.882499296006795,0.0002899169921875003,0.0006672287261940927,384070
pos_patterns.pattern_1,1,290,156,166,+,9.429675301171137,0.00046825408935546853,0.0007276854607583769,384070
pos_patterns.pattern_0,0,290,16,25,-,9.422874112589824,0.0003585815429687505,0.0006780407355332799,384070
pos_patterns.pattern_10,2,290,78,98,-,8.006811627728895,0.00018400248154648577,0.0008364752811103243,384070
pos_patterns.pattern_4,10,290,198,218,-,7.355449754730554,0.0008724442141101463,0.000994975045019684,384070
pos_patterns.pattern_9,15,290,123,143,-,6.817178281618175,0.0003358250787641738,0.0007761828655316127,384070
pos_patterns.pattern_7,13,290,98,118,+,6.732278382954875,0.000998668469947006,0.000998668469947006,384070
pos_patterns.pattern_5,11,290,64,84,+,6.373934916769577,0.0004282806121409513,0.0007879923249065961,384070
pos_patterns.pattern_10,2,290,109,129,-,5.294505674362192,0.00046006890624994314,0.0009448589814125073,384070
pos_patterns.pattern_2,8,291,64,84,-,13.86924729846096,3.2713896871427984e-06,0.0001540960850547889,253375
pos_patterns.pattern_0,0,291,130,139,+,12.817731041433655,1.525878906250002e-05,0.0005122641442527239,253375
pos_patterns.pattern_0,0,291,205,214,+,10.447464936398154,0.0001716613769531249,0.0006069379097529142,253375
pos_patterns.pattern_0,0,291,6,15,+,8.685875350958737,0.000537872314453125,0.000793052864472902,253375
pos_patterns.pattern_9,15,292,10,30,-,15.458654364505566,2.761017640295897e-06,0.0001352515169072726,246991
pos_patterns.pattern_14,6,292,26,51,-,9.664066138134045,0.00017778874499629877,0.0006852656395411464,246991
pos_patterns.pattern_12,4,292,152,202,-,9.327500331399936,8.910054332607155e-05,0.00038899765508709435,246991
pos_patterns.pattern_4,10,292,67,87,-,8.288510945975743,0.0005656912853737595,0.0009885824158962244,246991
pos_patterns.pattern_3,9,292,102,122,-,8.267837416149638,0.00040592019922769423,0.0006139005133196223,246991
pos_patterns.pattern_12,4,292,174,224,-,6.724806443053956,0.00032206532280557823,0.0006537047122247726,246991
pos_patterns.pattern_15,7,292,125,175,+,-4.999825590758581,0.0006042519670800999,0.0007386227876522417,246991
pos_patterns.pattern_1,1,293,7,17,-,12.341685804642031,1.0490417480468743e-05,0.0002712673611111109,202388
pos_patterns.pattern_6,12,293,73,93,+,7.629668561791385,0.0006881984654683038,0.0009265983166640223,202388
pos_patterns.pattern_5,11,293,51,71,-,6.564006737849571,0.00040009966596699,0.0007732141925926812,202388
pos_patterns.pattern_10,2,293,106,126,+,2.8985595318459145,0.0008688035250088395,0.0009777825924672608,202388
pos_patterns.pattern_15,7,293,180,230,+,1.125668969693995,0.00015388346828869117,0.00032427332709923445,202388
pos_patterns.pattern_9,15,294,215,235,+,14.968600728122311,4.073014679306624e-06,0.0001475410701026523,229963
pos_patterns.pattern_6,12,294,142,162,+,12.938703798727268,1.9721929675142716e-05,0.00043357429770196567,229963
pos_patterns.pattern_9,15,294,204,224,-,8.934701171368573,0.0001380853691443918,0.0006027563081339973,229963
pos_patterns.pattern_2,8,294,12,32,-,8.459984390861278,0.0005719929858969409,0.000861609687616911,229963
pos_patterns.pattern_0,0,294,105,114,+,8.452598770912699,0.0005874633789062502,0.000824023855715074,229963
pos_patterns.pattern_11,3,294,121,141,+,7.204852092263735,0.0003936052598874079,0.0009714593461467306,229963
pos_patterns.pattern_13,5,294,160,210,-,2.6483605372882204,0.0002124348320073357,0.0004641102227459968,229963
pos_patterns.pattern_15,7,295,161,211,-,27.507331528821478,5.081216252878997e-10,2.0263890416481438e-08,149102
pos_patterns.pattern_15,7,295,73,123,-,26.862318797762313,9.002763677289128e-10,3.220001932289601e-08,149102
pos_patterns.pattern_11,3,295,16,36,+,12.079617088329119,3.8507479985128035e-05,0.0009714593461467306,149102
pos_patterns.pattern_1,1,295,127,137,+,10.243233978374771,0.0003070831298828123,0.0006438434172809168,149102
pos_patterns.pattern_7,13,295,2,22,+,9.524963626988026,0.00023411194342770578,0.0006251320251741142,149102
pos_patterns.pattern_11,3,295,215,235,-,8.519696242462606,0.00023064823835738932,0.0009714593461467306,149102
pos_patterns.pattern_6,12,295,137,157,+,7.257102699996967,0.0008307992529807967,0.0009511265654548259,149102
pos_patterns.pattern_10,2,295,56,76,+,3.7597880195830604,0.0006931936150067469,0.0009642772869708308,149102
pos_patterns.pattern_5,11,296,35,55,-,14.478357337724475,1.0164978448301542e-05,0.00027310287642818784,253427
pos_patterns.pattern_9,15,296,11,31,-,14.413443468615917,5.897711162106123e-06,0.00017191096916320908,253427
pos_patterns.pattern_3,9,296,68,88,-,12.828450546635127,1.8602302588988048e-05,8.725244392424003e-05,253427
pos_patterns.pattern_12,4,296,154,204,+,10.460021260113253,4.744217015209871e-05,0.0003176794834139728,253427
pos_patterns.pattern_2,8,296,100,120,+,9.948671229108923,0.00023529126428911682,0.0006543586083120457,253427
pos_patterns.pattern_3,9,296,121,141,+,8.068903288224815,0.00045251284336700283,0.000649372999031274,253427
pos_patterns.pattern_0,0,296,27,36,+,7.391342423834537,0.0009765625,0.0009765625,253427
pos_patterns.pattern_12,4,297,121,171,-,12.75216119679781,1.0455388865144577e-05,0.00017212132262184652,294684
pos_patterns.pattern_2,8,297,54,74,+,12.436396739816068,2.319759914826139e-05,0.0002850531069251033,294684
pos_patterns.pattern_0,0,297,225,234,-,11.417522756759261,8.010864257812507e-05,0.0005122641442527239,294684
pos_patterns.pattern_9,15,297,16,36,-,10.177114451082254,7.773877405270464e-05,0.000492252524387593,294684
pos_patterns.pattern_12,4,297,72,122,-,5.119414048621802,0.0006256667187650343,0.0008186936486510738,294684
pos_patterns.pattern_0,0,298,66,75,-,12.291899701805756,2.2888183593750027e-05,0.0005122641442527239,371939
pos_patterns.pattern_3,9,298,112,132,+,11.964736834772324,3.783696683967711e-05,0.0001404123278096688,371939
pos_patterns.pattern_2,8,298,164,184,+,8.67751354215323,0.0005166394657862835,0.0008255277965673407,371939
pos_patterns.pattern_10,2,298,226,246,+,3.364523125171453,0.000767616233133592,0.00097513946366476,371939
pos_patterns.pattern_13,5,299,192,242,-,27.844037548422097,1.0701997353870313e-10,5.783005909568454e-09,380454
pos_patterns.pattern_12,4,299,8,58,-,13.308587594976553,6.712964581946705e-06,0.0001426504973663675,380454
pos_patterns.pattern_4,10,299,160,180,-,8.718262953405356,0.00043630693380691804,0.0009867468263646752,380454
pos_patterns.pattern_2,8,299,116,136,+,7.307677601882618,0.0009297289871028608,0.0009598708857714923,380454
pos_patterns.pattern_11,3,299,146,166,-,6.266166304708344,0.0005710578789148716,0.0009714593461467306,380454
pos_patterns.pattern_10,2,299,86,106,-,4.501724606083281,0.0005603405497822669,0.0009503141903955478,380454
pos_patterns.pattern_9,15,300,195,215,+,12.490564582556738,2.2017288756615034e-05,0.0003045293233120832,72521
pos_patterns.pattern_9,15,300,28,48,-,12.446308024072385,2.2017288756615034e-05,0.0003045293233120832,72521
pos_patterns.pattern_9,15,300,137,157,-,12.254029530933002,2.480416515027176e-05,0.0003169720669746685,72521
pos_patterns.pattern_4,10,300,182,202,-,11.237126828749979,8.723758492124045e-05,0.0007222214606206936,72521
pos_patterns.pattern_1,1,300,71,81,+,9.54951909670027,0.000451087951660156,0.0007230965286474636,72521
pos_patterns.pattern_6,12,300,0,20,+,9.250301648587918,0.00029639968306582854,0.0007984834468331843,72521
pos_patterns.pattern_3,9,300,17,37,-,7.023698625545416,0.0007600508643008653,0.0008615363582099414,72521
pos_patterns.pattern_11,3,300,218,238,+,4.699268695469901,0.0009714593461467306,0.0009714593461467306,72521
pos_patterns.pattern_9,15,301,60,80,-,10.253265330429354,7.392587031063157e-05,0.00048644877721193576,241454
pos_patterns.pattern_9,15,301,97,117,+,8.969014473778374,0.00013808536914439163,0.0006027563081339973,241454
pos_patterns.pattern_3,9,301,201,221,-,7.392236801605865,0.0006532818442792635,0.000798870369575785,241454
pos_patterns.pattern_9,15,301,24,44,+,5.6790604002652785,0.0005268212689770735,0.0008488344521160978,241454
pos_patterns.pattern_11,3,301,222,242,-,5.0918649290115185,0.0008565763582737414,0.0009714593461467306,241454
pos_patterns.pattern_9,15,301,11,31,+,5.074630439960208,0.0006507404141302682,0.0008997104824137421,241454
pos_patterns.pattern_10,2,301,185,205,-,5.02657193976054,0.0004872715671808679,0.0009448589814125073,241454
pos_patterns.pattern_10,2,301,136,156,+,4.288907335504351,0.0006077603629819334,0.0009503141903955478,241454
pos_patterns.pattern_9,15,301,85,105,+,3.9310333608410533,0.0009373971470267859,0.0009813593759464168,241454
pos_patterns.pattern_3,9,302,9,29,-,15.169384384396654,2.092310751322656e-06,1.7360432986741825e-05,1288
pos_patterns.pattern_12,4,302,19,69,-,10.876943649297068,3.7195459340849156e-05,0.0002858285759310641,1288
pos_patterns.pattern_6,12,302,137,157,-,10.1856282503673,0.0001720200671115889,0.000728121373764171,1288
pos_patterns.pattern_9,15,302,86,106,+,9.724144214886449,9.470045461057448e-05,0.0005276595630513375,1288
pos_patterns.pattern_6,12,302,210,230,+,9.31974818206193,0.0002797614206428986,0.0007904102788043341,1288
pos_patterns.pattern_9,15,302,224,244,-,8.51897279332447,0.00016534612950636093,0.0006345764948519424,1288
pos_patterns.pattern_1,1,302,107,117,-,8.199864130550452,0.0006313323974609359,0.0007969481940335294,1288
pos_patterns.pattern_6,12,302,199,219,-,7.163254613024212,0.0008698023884790012,0.0009743725800875446,1288
pos_patterns.pattern_5,11,302,173,193,+,4.64487971494678,0.000765062328355269,0.0009411098704267161,1288
pos_patterns.pattern_15,7,303,159,209,-,17.167151801575987,4.903637963541367e-07,4.950812202177968e-06,1788
pos_patterns.pattern_14,6,303,77,102,+,10.371963297363795,0.00012017906388628304,0.000597102292498128,1788
pos_patterns.pattern_1,1,303,61,71,-,9.430674472810045,0.00046825408935546794,0.0007276854607583769,1788
pos_patterns.pattern_2,8,303,213,233,-,9.393115333855093,0.00034812615649570933,0.0007453723862090898,1788
pos_patterns.pattern_4,10,303,121,141,-,7.43429481491863,0.000832985622764681,0.0009885824158962244,1788
pos_patterns.pattern_8,14,304,76,96,+,13.429848494658431,1.0137664503417904e-05,0.0007391406686330242,233428
pos_patterns.pattern_7,13,304,214,234,-,8.783578340671207,0.0003710932478497843,0.0007573331588771108,233428
pos_patterns.pattern_9,15,304,25,45,-,4.868382410660097,0.0006968507104829768,0.0009188009180835361,233428
pos_patterns.pattern_10,2,304,98,118,-,3.9899206613482465,0.0006580400495295169,0.0009545150176008883,233428
pos_patterns.pattern_15,7,305,112,162,+,13.659466954739173,2.5817251960713737e-06,1.8078876351067013e-05,191140
pos_patterns.pattern_2,8,305,76,96,+,11.693588839341778,5.592027628154023e-05,0.0004105056645213067,191140
pos_patterns.pattern_11,3,305,218,238,-,9.91651987496307,0.00012064504517184107,0.0009714593461467306,191140
pos_patterns.pattern_7,13,305,86,106,+,8.383244104310771,0.0004602635981427734,0.0008039538832188182,191140
pos_patterns.pattern_15,7,305,137,187,+,8.18206572696969,2.1041638298909737e-05,8.602158230246258e-05,191140
pos_patterns.pattern_14,6,305,18,43,+,6.829469049053565,0.0006939666362182332,0.0009151914501449452,191140
pos_patterns.pattern_12,4,306,102,152,-,11.98984111282385,1.8270168741103782e-05,0.0002125565720857465,226140
pos_patterns.pattern_1,1,306,57,67,+,11.06284053444885,0.00013923645019531253,0.0005226470857771262,226140
pos_patterns.pattern_15,7,306,81,131,+,4.519454095811929,6.30717759227499e-05,0.00018339791642721612,226140
pos_patterns.pattern_7,13,307,6,26,-,15.103423882114624,1.7704651327221682e-06,8.852325663610841e-05,52160
pos_patterns.pattern_0,0,307,81,90,-,11.09281718982358,0.00010299682617187511,0.0005122641442527239,52160
