motif_name,motif_idx,sequence_name,start,end,strand,score,p-value,q-value,test_idx
pos_patterns.pattern_3,3,642,171,201,-,5.83510904155488,0.0004482461851233678,0.0007216506460303551,116322
pos_patterns.pattern_3,3,642,103,133,-,5.772511708028093,0.0004650708760538918,0.0007305777567861509,116322
pos_patterns.pattern_1,1,643,186,216,+,19.498711704382586,1.3569661293233464e-07,2.190811982704649e-06,167844
pos_patterns.pattern_2,2,643,217,247,+,12.62523191457605,3.422117314978019e-05,0.00013994658703883793,167844
pos_patterns.pattern_1,1,643,71,101,-,5.4721286616462645,0.0005299291306112841,0.0006986284633147588,167844
pos_patterns.pattern_1,1,644,212,242,+,14.881526796670965,4.984564685544387e-06,1.721800018510526e-05,247870
pos_patterns.pattern_2,2,644,127,157,-,8.487259065336477,0.00029632723650701415,0.0004884998502813649,247870
pos_patterns.pattern_4,4,644,29,59,+,4.239865583585598,0.0005105714736047264,0.0007091270466732312,247870
pos_patterns.pattern_0,0,645,14,34,+,15.453106133261807,1.1436286513344406e-06,8.713566186694783e-05,122919
pos_patterns.pattern_0,0,645,37,57,-,7.878055731735529,0.0004805369844689259,0.0006158440610310196,122919
pos_patterns.pattern_0,0,645,210,230,+,6.314560237655491,0.0008166900033756965,0.0008708734605334788,122919
pos_patterns.pattern_3,3,646,117,147,-,6.815229842685902,0.0003070848412445492,0.0006141696824890984,70322
pos_patterns.pattern_0,0,646,75,95,+,6.773988737593548,0.0007115404005162416,0.0007962150738982127,70322
pos_patterns.pattern_4,4,646,204,234,+,6.340233096780072,0.00026459617762494137,0.00046892987738960203,70322
pos_patterns.pattern_3,3,646,49,79,+,4.486501942904695,0.0007395385219440064,0.0008780607785807579,70322
pos_patterns.pattern_3,3,647,202,232,+,19.562944683489636,1.2812551759139296e-07,7.440116262893302e-06,281775
pos_patterns.pattern_1,1,647,91,121,-,4.098693442432239,0.0009060834076513205,0.0009508967650716648,281775
pos_patterns.pattern_5,5,647,131,161,-,2.8754122812195058,0.0006511958227537642,0.0008536427074520256,281775
pos_patterns.pattern_3,3,648,165,195,-,17.393086753543635,1.0132329489511589e-06,2.3919873168697454e-05,320765
pos_patterns.pattern_1,1,648,104,134,+,16.10597135288193,2.123672029539365e-06,8.995325630824533e-06,320765
pos_patterns.pattern_3,3,648,43,73,-,4.022537382390764,0.0008483233878333836,0.000912051448251597,320765
pos_patterns.pattern_5,5,649,178,208,+,13.382570244561864,1.0959331193118553e-05,7.317781271354477e-05,108980
pos_patterns.pattern_3,3,649,44,74,+,13.25032465271241,1.5684244546344218e-05,0.00011861796923372932,108980
pos_patterns.pattern_0,0,649,3,23,+,10.604496582669025,0.00012638614316529118,0.0002774783759394085,108980
pos_patterns.pattern_3,3,649,89,119,-,8.923240757643516,0.00013007628820730234,0.00040841852580689387,108980
pos_patterns.pattern_0,0,649,35,55,+,7.05712198153971,0.0006407045975720386,0.0007455704199291387,108980
pos_patterns.pattern_3,3,649,113,143,+,6.4634288927307875,0.00035801819807548374,0.0006569952548773506,108980
pos_patterns.pattern_1,1,649,13,43,+,5.534141595875834,0.0005093736489694976,0.0006803863848345569,108980
pos_patterns.pattern_3,3,649,152,182,-,3.9734920840100956,0.0008775894167962756,0.0009261712416241454,108980
pos_patterns.pattern_4,4,649,198,228,+,3.0691174033273523,0.0007283062726250545,0.0008648406976598688,108980
pos_patterns.pattern_0,0,650,32,52,-,9.648402940702411,0.00022124682345747704,0.0003945650386075641,93974
pos_patterns.pattern_0,0,650,228,248,+,7.823727793118179,0.0004805369844689259,0.0006158440610310196,93974
pos_patterns.pattern_2,2,650,152,182,+,6.777125404350664,0.000560528722870378,0.0007303479334884588,93974
pos_patterns.pattern_1,1,650,178,208,+,5.899149548508436,0.00045190375909989446,0.0006169372397515716,93974
pos_patterns.pattern_3,3,650,58,88,-,5.697021713437602,0.00048244445932316344,0.0007405984225161415,93974
pos_patterns.pattern_4,4,651,108,138,-,16.81760687314604,1.630031729794863e-06,1.2941130287222761e-05,11056
pos_patterns.pattern_5,5,651,158,188,-,11.256750984354408,2.975056733058906e-05,0.00014430734958055844,11056
pos_patterns.pattern_1,1,651,211,241,-,9.898402722154536,7.818176086670298e-05,0.00015835360291910385,11056
pos_patterns.pattern_1,1,652,106,136,-,19.990047556506426,7.652336443328405e-08,1.853196260406057e-06,205652
pos_patterns.pattern_3,3,652,75,105,-,17.463971699331918,9.333561617995455e-07,2.3114290830447567e-05,205652
pos_patterns.pattern_0,0,652,133,153,+,13.728445973989388,1.571869961480843e-05,0.00010141249560338678,205652
pos_patterns.pattern_1,1,652,156,186,+,10.164404591867568,6.763534757784832e-05,0.0001405704798539609,205652
pos_patterns.pattern_3,3,652,179,209,-,7.3412605590421816,0.00025239874813139297,0.0005607381159014061,205652
pos_patterns.pattern_3,3,653,107,137,+,14.268066236278452,8.777571601860173e-06,8.398540100870776e-05,76570
pos_patterns.pattern_2,2,653,40,70,-,12.24678067437801,4.486232985430502e-05,0.00016678483395595695,76570
pos_patterns.pattern_0,0,653,21,41,-,6.933519706040832,0.0006636004554820821,0.0007634857770015416,76570
pos_patterns.pattern_3,3,653,172,202,+,6.682557698184979,0.00033169822461335223,0.0006359542431676118,76570
pos_patterns.pattern_4,4,654,13,43,-,17.9238303469297,5.758468476450145e-07,8.10323408362745e-06,58099
pos_patterns.pattern_4,4,654,172,202,+,17.656399294665675,7.828516451324078e-07,9.107432505253259e-06,58099
pos_patterns.pattern_2,2,654,215,245,+,13.85083457777502,1.3488847543306267e-05,9.615444533164193e-05,58099
pos_patterns.pattern_0,0,654,115,135,+,7.851305102949521,0.0004805369844689259,0.0006158440610310196,58099
pos_patterns.pattern_0,0,654,93,113,-,6.844341199343106,0.0006872051435493627,0.0007806991294210918,58099
pos_patterns.pattern_3,3,654,57,87,+,3.9284483424880428,0.0008775894167962756,0.0009261712416241454,58099
pos_patterns.pattern_5,5,654,202,232,+,1.569743938977828,0.0009555914004020599,0.0009703069561349129,58099
pos_patterns.pattern_0,0,655,167,187,-,14.836710139694658,3.845242645184054e-06,9.5291060211645e-05,43460
pos_patterns.pattern_0,0,655,134,154,+,12.385371567769456,4.402844206197189e-05,0.00014391151831978885,43460
pos_patterns.pattern_0,0,655,5,25,+,8.536260329595606,0.00036686399016616584,0.0005268022321844204,43460
pos_patterns.pattern_2,2,655,198,228,-,8.501680163491873,0.000284915281909042,0.00047779677851077473,43460
pos_patterns.pattern_3,3,655,14,44,-,5.800853004939764,0.0004482461851233678,0.0007216506460303551,43460
pos_patterns.pattern_0,0,656,9,29,-,13.77548989033366,1.571869961480843e-05,0.00010141249560338678,318908
pos_patterns.pattern_5,5,656,71,101,-,11.716143596165157,2.3699509108811855e-05,0.00012408427846052856,318908
pos_patterns.pattern_0,0,656,57,77,-,8.45739108014605,0.00038196472905838093,0.0005363564281697825,318908
pos_patterns.pattern_6,6,656,136,176,-,-25.291986367748457,0.0009243542244189272,0.000974127144195331,318908
pos_patterns.pattern_0,0,657,190,210,-,13.963995014150104,1.2914289982290952e-05,9.743451959580222e-05,308492
pos_patterns.pattern_0,0,657,220,240,+,8.861101050175709,0.00032345797717425707,0.0004887690875632683,308492
pos_patterns.pattern_4,4,657,114,144,+,6.8485561030141975,0.00022410629456178473,0.0004130586605648582,308492
pos_patterns.pattern_3,3,657,133,163,+,5.699845498282857,0.00048244445932316284,0.0007405984225161415,308492
pos_patterns.pattern_5,5,658,67,97,+,20.462185818615275,8.507159965625409e-08,3.90219728858036e-06,21868
pos_patterns.pattern_3,3,658,32,62,-,19.490698158108938,1.4268067883779748e-07,8.099132466163515e-06,21868
pos_patterns.pattern_5,5,658,92,122,+,11.075207924122502,3.252827790589404e-05,0.00015320238031570651,21868
pos_patterns.pattern_3,3,658,54,84,+,9.364113551510197,0.00010919502269015657,0.00037098403135889105,21868
pos_patterns.pattern_5,5,658,121,151,+,3.7702559569556477,0.0004932702735706006,0.0007471645924149083,21868
pos_patterns.pattern_4,4,659,143,173,-,15.720309535611058,3.7749556700238103e-06,2.0922513737160323e-05,29838
pos_patterns.pattern_0,0,659,210,230,+,13.836612926281845,1.4283830751082863e-05,9.935163406365987e-05,29838
pos_patterns.pattern_3,3,659,86,116,+,8.070738310839157,0.00019017347870564448,0.0004894327123896675,29838
pos_patterns.pattern_3,3,659,31,61,-,7.77479464512999,0.00021497332662891608,0.0005221371375621558,29838
pos_patterns.pattern_0,0,659,18,38,+,6.624717721417564,0.0007366325489783773,0.0008132250880699489,29838
pos_patterns.pattern_3,3,659,55,85,-,5.9099291331809685,0.0004319556085394147,0.0007087495077431384,29838
pos_patterns.pattern_0,0,660,107,127,+,15.69520281378663,6.874433893244729e-07,8.713566186694783e-05,20315
pos_patterns.pattern_3,3,660,138,168,+,9.118608218469431,0.0001192380981058671,0.0003891413899424035,20315
pos_patterns.pattern_3,3,660,61,91,+,7.609447594557327,0.0002238436903850294,0.0005281916505488891,20315
pos_patterns.pattern_5,5,660,184,214,+,7.133024296940339,0.00015607732526433648,0.00043503719459412205,20315
pos_patterns.pattern_4,4,661,156,186,-,19.39202986266759,1.0113145214665763e-07,3.2556015417074718e-06,312242
pos_patterns.pattern_0,0,661,75,95,+,11.694785481114147,6.857064272480784e-05,0.0001876038958166351,312242
pos_patterns.pattern_0,0,661,205,225,-,11.192956843284055,9.352675351692573e-05,0.00022857738959757858,312242
pos_patterns.pattern_3,3,661,100,130,+,8.133995852488718,0.00018248062416006174,0.0004836789681304475,312242
pos_patterns.pattern_2,2,661,172,202,-,5.29133808575631,0.0009627535828706226,0.0009838573440032535,312242
pos_patterns.pattern_3,3,661,218,248,-,4.917089828439366,0.0006207338755671829,0.0008211436342931155,312242
pos_patterns.pattern_4,4,661,52,82,+,4.547862071937706,0.00046623212121715276,0.0006742433752986517,312242
pos_patterns.pattern_3,3,662,148,178,-,10.663850149906178,6.0089368790009083e-05,0.0002653596950411943,67934
pos_patterns.pattern_0,0,662,201,221,-,8.123538790174642,0.00042939479226333733,0.0005768137416809347,67934
pos_patterns.pattern_3,3,662,97,127,+,6.55475646314842,0.0003446387118961455,0.0006453353493325906,67934
pos_patterns.pattern_3,3,662,63,93,+,6.254270032931195,0.00038614529333484834,0.000675486849697942,67934
pos_patterns.pattern_6,6,662,8,48,-,-23.04075440733719,0.0006549869259542088,0.0009092965164046962,67934
pos_patterns.pattern_0,0,663,106,126,+,15.206059598752624,1.7935299183591322e-06,8.713566186694783e-05,17304
pos_patterns.pattern_0,0,663,137,157,-,6.149606380594102,0.0008743036351006579,0.0009075605716899513,17304
pos_patterns.pattern_1,1,663,56,86,+,4.259978623248412,0.000840883945487055,0.0009152366539057932,17304
pos_patterns.pattern_3,3,664,4,34,+,15.369407037863642,4.387717761606877e-06,5.4330269930485146e-05,313079
pos_patterns.pattern_3,3,664,202,232,+,5.819859570483038,0.0004482461851233673,0.0007216506460303551,313079
pos_patterns.pattern_1,1,664,38,68,-,4.538554272029763,0.0007508758594600049,0.0008596872635544159,313079
pos_patterns.pattern_4,4,664,152,182,-,2.35637700135036,0.0008902205422668625,0.0009470431300711305,313079
pos_patterns.pattern_0,0,665,56,76,-,10.091087447085116,0.00017847832259576519,0.0003469480093381758,777
pos_patterns.pattern_3,3,665,126,156,-,6.289698439016103,0.0003861452933348488,0.000675486849697942,777
pos_patterns.pattern_2,2,665,34,64,+,6.159722261083605,0.0006970283973500196,0.0008276990291507375,777
pos_patterns.pattern_6,6,665,180,220,+,-21.845818761190642,0.0005377873990767716,0.0008635784082645506,777
pos_patterns.pattern_6,6,665,70,110,-,-25.697857164345695,0.0009815488540578935,0.0009815488540578935,777
pos_patterns.pattern_3,3,666,130,160,-,16.81447119204587,1.5063692690294961e-06,2.9382924892420905e-05,207901
pos_patterns.pattern_1,1,666,77,107,+,16.640959956465895,1.4970681576492758e-06,7.127068066757663e-06,207901
pos_patterns.pattern_4,4,666,63,93,+,11.716822452859683,3.221726600688947e-05,9.38173173682655e-05,207901
pos_patterns.pattern_1,1,667,107,137,+,17.517637991538365,7.64966903824689e-07,4.656683775195101e-06,221215
pos_patterns.pattern_3,3,667,4,34,+,7.566874462144465,0.00023303152207464423,0.0005397869094548856,221215
pos_patterns.pattern_2,2,667,174,204,+,7.133074581911297,0.00048410651712608755,0.0006657535642601248,221215
pos_patterns.pattern_3,3,667,195,225,+,6.101659464634967,0.000400919191101536,0.0006826571464256689,221215
pos_patterns.pattern_3,3,667,125,155,-,3.601656527301979,0.0009706824918055083,0.0009706824918055083,221215
pos_patterns.pattern_0,0,668,41,61,-,15.24536098966157,1.7935299183591277e-06,8.713566186694783e-05,49261
pos_patterns.pattern_0,0,668,9,29,-,14.271575341149253,9.212608347297661e-06,9.5291060211645e-05,49261
pos_patterns.pattern_2,2,668,94,124,-,13.79984055028833,1.4685057202507887e-05,9.669736818939538e-05,49261
pos_patterns.pattern_3,3,668,177,207,-,8.544129609651097,0.00015435197333070648,0.0004461019274981293,49261
pos_patterns.pattern_3,3,668,120,150,-,8.501010815358345,0.00015435197333070648,0.0004461019274981293,49261
pos_patterns.pattern_3,3,668,147,177,+,6.2864329782999775,0.00038614529333484834,0.000675486849697942,49261
pos_patterns.pattern_4,4,668,20,50,+,2.4873781750898654,0.000865331335462749,0.00093409675624137,49261
pos_patterns.pattern_6,6,668,70,110,+,-15.302901883683909,0.0001797255318756756,0.0006083502318653055,49261
pos_patterns.pattern_4,4,669,94,124,+,18.322853594904508,3.7046667587282967e-07,6.2632855273464e-06,855
pos_patterns.pattern_0,0,669,172,192,-,11.84276742014507,6.0465627029771e-05,0.00017498468688714866,855
pos_patterns.pattern_0,0,669,122,142,+,10.865041831113984,0.00011218693634873486,0.00025749993657997016,855
pos_patterns.pattern_0,0,669,66,86,-,8.623339579824464,0.00035208742701797724,0.000513284080351509,855
pos_patterns.pattern_3,3,669,9,39,-,4.611786220281441,0.0006898391318125994,0.0008554411619826343,855
pos_patterns.pattern_5,5,669,146,176,-,3.6260534716971726,0.0005089923134632094,0.0007606046610533795,855
pos_patterns.pattern_0,0,670,205,225,-,13.798860002145181,1.571869961480843e-05,0.00010141249560338678,19935
pos_patterns.pattern_0,0,670,107,127,-,12.618260700153607,3.6257208194001605e-05,0.0001326397468044109,19935
pos_patterns.pattern_0,0,670,138,158,+,8.491829463043867,0.00038196472905838093,0.0005363564281697825,19935
pos_patterns.pattern_0,0,670,180,200,+,6.212032820621271,0.0008450569148408238,0.0008869639926144359,19935
pos_patterns.pattern_2,2,670,30,60,-,5.752241730468263,0.000805150922573803,0.0008979936844591075,19935
pos_patterns.pattern_0,0,671,16,36,-,14.571510616798056,6.173011570354011e-06,9.5291060211645e-05,57254
pos_patterns.pattern_0,0,671,1,21,+,9.565931849477263,0.00023287315434572498,0.0004055990056543004,57254
pos_patterns.pattern_2,2,671,44,74,-,7.927667980822864,0.0003592119609952753,0.0005494245938845058,57254
pos_patterns.pattern_3,3,671,215,245,-,7.579329022446512,0.0002330315220746448,0.0005397869094548856,57254
pos_patterns.pattern_5,5,672,123,153,-,13.12672228984627,1.2115446129005283e-05,7.889997324753441e-05,17062
pos_patterns.pattern_1,1,672,194,224,-,10.380410609881618,6.133330634304134e-05,0.00012879416261290868,17062
pos_patterns.pattern_0,0,672,177,197,+,6.72692327901275,0.0007115404005162416,0.0007962150738982127,17062
pos_patterns.pattern_1,1,673,127,157,-,16.233548692144204,1.9824393758007016e-06,8.477687004383807e-06,3028
pos_patterns.pattern_0,0,673,104,124,-,13.41746143717655,2.040975505224196e-05,0.00010862054701247111,3028
pos_patterns.pattern_3,3,673,50,80,+,8.232921361481248,0.0001750602415708505,0.00047548620452469775,3028
pos_patterns.pattern_3,3,673,79,109,+,4.994221034133906,0.0006207338755671822,0.0008211436342931155,3028
pos_patterns.pattern_1,1,673,174,204,-,4.234755559801318,0.0008408839454870539,0.0009152366539057932,3028
pos_patterns.pattern_5,5,673,161,191,-,4.027924991333278,0.0004486043451108407,0.0007170872486241468,3028
pos_patterns.pattern_3,3,674,111,141,+,16.968633432651004,1.3940233803142272e-06,2.8170424469389904e-05,18304
pos_patterns.pattern_3,3,674,87,117,+,10.854247948827465,5.458972025697375e-05,0.0002489054753955157,18304
pos_patterns.pattern_6,6,674,174,214,-,-7.242527920133673,4.0019963436184073e-05,0.00035074735631106783,18304
pos_patterns.pattern_3,3,675,40,70,-,16.726295063914897,1.6263651435996185e-06,3.112271479342906e-05,326949
pos_patterns.pattern_0,0,675,124,144,+,13.798860002145181,1.571869961480843e-05,0.00010141249560338678,326949
pos_patterns.pattern_0,0,675,222,242,+,12.61826070015361,3.625720819400156e-05,0.0001326397468044109,326949
pos_patterns.pattern_0,0,675,191,211,-,8.491829463043866,0.00038196472905838093,0.0005363564281697825,326949
pos_patterns.pattern_3,3,675,76,106,-,6.863086037589591,0.0003070848412445492,0.0006141696824890984,326949
pos_patterns.pattern_0,0,675,67,87,-,6.313356139488075,0.0008166900033756965,0.0008708734605334788,326949
pos_patterns.pattern_0,0,675,149,169,-,6.212032820621272,0.0008450569148408238,0.0008869639926144359,326949
pos_patterns.pattern_2,2,676,137,167,+,13.890335187816673,1.3488847543306267e-05,9.615444533164193e-05,207603
pos_patterns.pattern_2,2,676,90,120,-,12.801213064968561,2.9679818187121714e-05,0.0001281178818410754,207603
pos_patterns.pattern_5,5,676,12,42,-,6.729640444810231,0.00018034610005585063,0.0004715368911001795,207603
pos_patterns.pattern_0,0,677,108,128,-,13.635926616145461,1.7218051652889692e-05,0.00010407103228084975,214366
pos_patterns.pattern_0,0,677,128,148,+,10.830861913572207,0.00011218693634873486,0.00025749993657997016,214366
pos_patterns.pattern_1,1,678,14,44,-,19.238766285452773,1.6772473198506399e-07,2.3502559928473114e-06,321546
pos_patterns.pattern_2,2,678,214,244,+,7.499443438927909,0.00043329388305903753,0.0006253919761056457,321546
pos_patterns.pattern_4,4,678,106,136,-,6.7904572987833856,0.00023176448853197242,0.00042351986629092937,321546
pos_patterns.pattern_0,0,678,65,85,-,5.989863217272243,0.0009355070924357263,0.000950626997906879,321546
pos_patterns.pattern_1,1,678,198,228,-,4.587741516489189,0.0007508758594600049,0.0008596872635544159,321546
pos_patterns.pattern_6,6,678,33,73,+,-21.823257001437838,0.0005377873990767716,0.0008635784082645506,321546
pos_patterns.pattern_4,4,679,120,150,+,16.774846126649944,1.7725325138877317e-06,1.3480425267430969e-05,218803
pos_patterns.pattern_2,2,679,68,98,-,8.754304481499455,0.0002631464723266641,0.00045912756511486087,218803
pos_patterns.pattern_5,5,679,83,113,-,8.584625176894901,9.205613678322997e-05,0.0003148110998583715,218803
pos_patterns.pattern_6,6,679,45,85,+,-24.95089590886726,0.0008831963998599811,0.0009555113170554991,218803
pos_patterns.pattern_3,3,680,218,248,+,5.238725015471466,0.0005577339080028139,0.0007846482047424726,214640
pos_patterns.pattern_6,6,680,1,41,-,-20.954301668832645,0.00046246322599575063,0.0008256459377688196,214640
pos_patterns.pattern_6,6,680,158,198,+,-25.252914922067205,0.0009243542244189272,0.000974127144195331,214640
pos_patterns.pattern_4,4,681,162,192,-,19.751128528287396,5.447336361326387e-08,3.2003101122792523e-06,2863
pos_patterns.pattern_1,1,681,66,96,+,14.752551486325316,5.307969320546965e-06,1.800023690438149e-05,2863
pos_patterns.pattern_0,0,681,123,143,+,11.656974083004691,6.857064272480784e-05,0.0001876038958166351,2863
pos_patterns.pattern_0,0,681,100,120,+,10.898006573482727,0.00011218693634873486,0.00025749993657997016,2863
pos_patterns.pattern_0,0,681,188,208,-,9.143696434797466,0.00028276149805606067,0.00044929372820453847,2863
pos_patterns.pattern_0,0,681,17,37,-,6.631486253558039,0.0007366325489783773,0.0008132250880699489,2863
pos_patterns.pattern_6,6,681,202,242,-,-23.917147857277897,0.0007562963367157064,0.0009262935244351826,2863
pos_patterns.pattern_6,6,681,134,174,-,-25.405319525417006,0.0009526155684905867,0.0009770127363203298,2863
pos_patterns.pattern_2,2,682,115,145,-,13.8221712035033,1.3488847543306235e-05,9.615444533164193e-05,218879
pos_patterns.pattern_3,3,682,72,102,-,10.964892794946824,5.2009438368387125e-05,0.00024105658957531385,218879
pos_patterns.pattern_0,0,682,168,188,-,7.302774804993138,0.0005760706508226572,0.0006904019965848815,218879
pos_patterns.pattern_0,0,683,122,142,-,13.912097776064641,1.2914289982290952e-05,9.743451959580222e-05,281809
pos_patterns.pattern_0,0,683,82,102,-,9.14689593382376,0.00028276149805606067,0.00044929372820453847,281809
pos_patterns.pattern_3,3,683,193,223,+,4.379445522068501,0.0007655325713074164,0.0008921500692606856,281809
pos_patterns.pattern_0,0,684,219,239,+,15.19202402665142,2.204810698458463e-06,9.5291060211645e-05,116017
pos_patterns.pattern_2,2,684,64,94,-,5.6070157741537425,0.0008345812431001803,0.000906527901988127,116017
pos_patterns.pattern_5,5,684,117,147,-,1.670936812501115,0.000928473237483989,0.0009626921528703769,116017
pos_patterns.pattern_6,6,685,189,229,-,31.400698240711975,4.181886397570131e-11,6.4032060546323825e-09,307736
pos_patterns.pattern_0,0,685,174,194,-,13.976065476744612,1.2914289982290952e-05,9.743451959580222e-05,307736
pos_patterns.pattern_3,3,685,5,35,-,12.225735127991117,2.697470421219973e-05,0.0001605137876089906,307736
pos_patterns.pattern_0,0,685,132,152,+,10.68376548714033,0.00012638614316529118,0.0002774783759394085,307736
pos_patterns.pattern_3,3,685,33,63,+,10.413473668426823,6.606880948530945e-05,0.00028262457707009596,307736
pos_patterns.pattern_0,0,685,153,173,+,8.54260719706707,0.00036686399016616584,0.0005268022321844204,307736
pos_patterns.pattern_3,3,685,71,101,-,4.40877382577645,0.0007395385219440073,0.0008780607785807579,307736
pos_patterns.pattern_2,2,686,72,102,+,14.631976179229868,6.4780979289339275e-06,7.775982770535978e-05,215253
pos_patterns.pattern_3,3,686,46,76,+,14.497799936225256,7.774155117143379e-06,7.761863962807993e-05,215253
pos_patterns.pattern_0,0,686,131,151,+,13.471583150899946,2.040975505224196e-05,0.00010862054701247111,215253
pos_patterns.pattern_0,0,686,107,127,-,11.269339724348992,8.795335998001958e-05,0.0002201580396377308,215253
pos_patterns.pattern_3,3,686,160,190,-,6.707739125571036,0.00031918431377441126,0.0006276835940787565,215253
pos_patterns.pattern_6,6,686,177,217,+,-18.635271575509112,0.00031303569325850304,0.0007400834782487597,215253
pos_patterns.pattern_0,0,687,223,243,+,13.173648050864264,2.5709303372423158e-05,0.0001178511526285559,249782
pos_patterns.pattern_2,2,687,167,197,+,10.536610324621307,0.0001184508820963014,0.00028377081825948467,249782
pos_patterns.pattern_0,0,687,196,216,+,8.258560955532504,0.0004132072472202703,0.0005632089429168105,249782
pos_patterns.pattern_5,5,688,79,109,-,2.675655601542543,0.0006916951647635163,0.0008620654445664615,61666
pos_patterns.pattern_0,0,689,83,103,-,14.794490577272406,4.541390808299196e-06,9.5291060211645e-05,204249
pos_patterns.pattern_0,0,689,142,162,+,12.302132575207889,4.402844206197189e-05,0.00014391151831978885,204249
pos_patterns.pattern_6,6,689,50,90,+,-14.7362731665702,0.0001625005274441738,0.0005915928292827761,204249
pos_patterns.pattern_3,3,690,128,158,+,17.716068893224374,7.252166316206616e-07,1.8692828688508073e-05,6062
pos_patterns.pattern_1,1,690,157,187,-,16.60334199900448,1.4970681576492758e-06,7.127068066757663e-06,6062
pos_patterns.pattern_5,5,690,180,210,-,2.392035362012232,0.0007565176610670601,0.000890268970915503,6062
pos_patterns.pattern_0,0,691,211,231,-,6.581825648580288,0.0007625029475093465,0.0008310556428241738,203120
pos_patterns.pattern_4,4,691,124,154,+,2.17645011097305,0.0009418486120506337,0.0009759013396468219,203120
pos_patterns.pattern_6,6,691,166,206,-,-24.198619918597824,0.0007804418012474542,0.0009263520331268233,203120
pos_patterns.pattern_2,2,692,133,163,-,14.354298221646214,8.627936377371233e-06,8.379883206521832e-05,201646
pos_patterns.pattern_0,0,692,90,110,-,13.939628064036292,1.2914289982290952e-05,9.743451959580222e-05,201646
pos_patterns.pattern_5,5,692,45,75,+,13.636111015863523,9.40745595579342e-06,6.660983915008094e-05,201646
pos_patterns.pattern_3,3,693,217,247,-,11.415473937642385,4.06486666669524e-05,0.00020764111628052934,247947
pos_patterns.pattern_1,1,693,169,199,+,11.264754299104485,3.8996559126400816e-05,8.811798553105603e-05,247947
pos_patterns.pattern_1,1,693,194,224,+,8.925485235902125,0.00011927932543633399,0.00022445467658120959,247947
pos_patterns.pattern_4,4,693,133,163,-,7.7011739934871795,0.0001640035047178713,0.00032523901779493464,247947
pos_patterns.pattern_0,0,693,159,179,+,5.945336248731037,0.0009355070924357263,0.000950626997906879,247947
pos_patterns.pattern_2,2,694,130,160,-,12.118242978633688,4.7870097744874065e-05,0.00017273250440139542,80616
pos_patterns.pattern_3,3,694,174,204,-,7.277379365408391,0.000262598358165082,0.000570355505352534,80616
pos_patterns.pattern_0,0,695,38,58,+,13.58082485382999,1.8781356629915522e-05,0.00010734834230628186,290046
pos_patterns.pattern_5,5,695,49,79,-,8.47392992485237,9.570895965129253e-05,0.0003220827828775554,290046
pos_patterns.pattern_3,3,695,104,134,+,6.386218915317022,0.0003718493923960215,0.0006628733699310877,290046
pos_patterns.pattern_0,0,696,12,32,-,14.814729712650514,3.845242645184054e-06,9.5291060211645e-05,301485
pos_patterns.pattern_0,0,696,59,79,-,10.86781531036341,0.00011218693634873459,0.00025749993657997016,301485
pos_patterns.pattern_3,3,696,129,159,+,8.820685158737339,0.00013580992092022444,0.0004183608051762036,301485
pos_patterns.pattern_1,1,696,166,196,+,8.771663207630489,0.00013070823678785687,0.00024008075149492588,301485
pos_patterns.pattern_0,0,696,38,58,-,6.435689199421541,0.0007891790792200473,0.0008514477515205524,301485
pos_patterns.pattern_3,3,696,193,223,-,4.6754827006354045,0.0006898391318125994,0.0008554411619826343,301485
pos_patterns.pattern_0,0,697,112,132,+,13.646224352762037,1.7218051652889692e-05,0.00010407103228084975,8771
pos_patterns.pattern_0,0,697,140,160,+,13.075820046023736,2.7628263524093172e-05,0.00012094201636860732,8771
pos_patterns.pattern_3,3,697,42,72,+,7.066125097166732,0.00028408206269342094,0.0005950176537011468,8771
pos_patterns.pattern_3,3,697,8,38,-,5.25473519150722,0.0005577339080028146,0.0007846482047424726,8771
pos_patterns.pattern_4,4,698,189,219,+,18.68796243693042,2.5911949360496466e-07,5.4858631528979e-06,16938
pos_patterns.pattern_5,5,698,64,94,+,7.881728481788984,0.00012040048316867847,0.00037141084720162555,16938
pos_patterns.pattern_0,0,698,92,112,+,6.832218071079864,0.0006872051435493627,0.0007806991294210918,16938
pos_patterns.pattern_4,4,698,2,32,-,4.670437232898951,0.00045223917084851215,0.0006596909071967744,16938
pos_patterns.pattern_6,6,698,165,205,-,-20.043569862686695,0.00039708553922321874,0.000778173733876903,16938
pos_patterns.pattern_0,0,699,219,239,+,16.15568535678918,1.350317688775254e-07,7.873704225858108e-05,116166
pos_patterns.pattern_2,2,699,42,72,+,12.176886966624645,4.7870097744874065e-05,0.00017273250440139542,116166
pos_patterns.pattern_0,0,699,148,168,-,10.60863756584406,0.00012638614316529102,0.0002774783759394085,116166
pos_patterns.pattern_3,3,699,11,41,+,4.594438092143699,0.0007143136606490967,0.0008685228913596247,116166
pos_patterns.pattern_0,0,700,217,237,-,13.206523294988278,2.3870488803368065e-05,0.0001167669295926769,24856
pos_patterns.pattern_1,1,700,167,197,+,10.582262368256961,5.5563234674961426e-05,0.00011949313403070855,24856
pos_patterns.pattern_3,3,700,111,141,-,5.136630913381505,0.0005780842774949361,0.0007955548269965723,24856
pos_patterns.pattern_0,0,701,189,209,-,14.181797437387488,1.037607580656188e-05,9.533205465255206e-05,282411
pos_patterns.pattern_2,2,701,9,39,+,7.599748207490918,0.00041747237122981366,0.0006108776505566208,282411
